title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
Lead AI/ML Software Engineer - Remote,UnitedHealth Group,"Grand Central, Manhattan",IT Jobs,45487.25,45487.25,1,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us ad…",https://www.adzuna.com/land/ad/5196457379?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=9C892C0A3169B754DC2046D346A3B3629D244858
Lead AI/ML Software Engineer - Remote,UnitedHealth Group,"Atlanta, Fulton County",IT Jobs,48536.69,48536.69,1,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us ad…",https://www.adzuna.com/land/ad/5196480783?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=B8921EFE2BDC7D49FD63D06065C1760002A17DE7
Lead AI/ML Software Engineer - Remote,UnitedHealth Group,"Pico Heights, Los Angeles County",IT Jobs,46966.18,46966.18,1,"Optum is a global organization that delivers care, aided by technology to help millions of people live healthier lives. The work you do with our team will directly improve health outcomes by connecting people with the care, pharmacy benefits, data and resources they need to feel their best. Here, you will find a culture guided by diversity and inclusion, talented peers, comprehensive benefits and career development opportunities. Come make an impact on the communities we serve as you help us ad…",https://www.adzuna.com/land/ad/5197974781?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=0C2B8B380BB6E9DE6AA57B67F62DCF08753ED152
Jr AI/ML & Analytics Platform Architect,Insight Global,"Plainsboro, Middlesex County",IT Jobs,175635.52,175635.52,1,"Job Description We are seeking an experienced AI/ML & Analytics platform Architect who is passionate about data, digital, and AI. This role is pivotal in securing the efficient and compliant operations of our developer platform, ensuring successful value delivery to Genmab's business. You are highly technical and a hands-on individual who will build out the core features and capabilities of our AI/ML & Analytics developer platform. You will solve technical & architectural challenges to deliver …",https://www.adzuna.com/land/ad/5359426863?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=FFC3B140DA8799AECD251DD34BE983E73C836405
"AI/ML Engineer, E&I - Remote",UnitedHealth Group,"Cypress, Orange County",IT Jobs,152987.77,152987.77,1,"At UnitedHealthcare, we're simplifying the health care experience, creating healthier communities and removing barriers to quality care. The work you do here impacts the lives of millions of people for the better. Come build the health care system of tomorrow, making it more responsive, affordable and equitable. Ready to make a difference? Join us to start Caring. Connecting. Growing together. The AI/ML Engineer in Employer & Individual will partner with Underwriting, Actuarial teams and liaise…",https://www.adzuna.com/land/ad/5409732760?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=1D13FDEA6623224DED8B457DC83E9AEB7B2B3B35
"AI/ML Engineer, E&I - Remote",UnitedHealth Group,"Minnetonka Mills, Hennepin County",IT Jobs,132995.17,132995.17,1,"At UnitedHealthcare, we're simplifying the health care experience, creating healthier communities and removing barriers to quality care. The work you do here impacts the lives of millions of people for the better. Come build the health care system of tomorrow, making it more responsive, affordable and equitable. Ready to make a difference? Join us to start Caring. Connecting. Growing together. The AI/ML Engineer in Employer & Individual will partner with Underwriting, Actuarial teams and liaise…",https://www.adzuna.com/land/ad/5410088255?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=A6A36C33B058C4905CC7B315127FA342678E7625
"AI/ML Engineer, E&I - Remote",UnitedHealth Group,"Talcott Village, Hartford County",IT Jobs,131767.53,131767.53,1,"At UnitedHealthcare, we're simplifying the health care experience, creating healthier communities and removing barriers to quality care. The work you do here impacts the lives of millions of people for the better. Come build the health care system of tomorrow, making it more responsive, affordable and equitable. Ready to make a difference? Join us to start Caring. Connecting. Growing together. The AI/ML Engineer in Employer & Individual will partner with Underwriting, Actuarial teams and liaise…",https://www.adzuna.com/land/ad/5410083870?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=866F6AC599652436E7BD67D1161100EF17103CA3
ETL Developer - AI/ML Integration (Hybrid),Broadridge Financial Solutions,"Grand Central, Manhattan",IT Jobs,122762.17,122762.17,1,"At Broadridge, we've built a culture where the highest goal is to empower others to accomplish more. If youre passionate about developing your career, while helping others along the way, come join the Broadridge team. We are seeking a skilled Data Engineer / ETL Developer specializing in AI/ML integration to join our dynamic data engineering team. This role demands hands-on expertise in designing and optimizing end-to-end data integration pipelines, with a focus on leveraging AI/ML technologies…",https://www.adzuna.com/land/ad/5299925511?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=5E852FD9E7C0DAF481446BBE5C58BB322076C689
ETL Developer - AI/ML Integration (Hybrid),Broadridge Financial Solutions,"El Dorado Hills, El Dorado County",IT Jobs,119612.98,119612.98,1,"At Broadridge, we've built a culture where the highest goal is to empower others to accomplish more. If youre passionate about developing your career, while helping others along the way, come join the Broadridge team. We are seeking a skilled Data Engineer / ETL Developer specializing in AI/ML integration to join our dynamic data engineering team. This role demands hands-on expertise in designing and optimizing end-to-end data integration pipelines, with a focus on leveraging AI/ML technologies…",https://www.adzuna.com/land/ad/5300763626?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=8B0CA895F524D4BD0968783E576B6D335292E091
ETL Developer - AI/ML Integration (Hybrid),Broadridge Financial Solutions,"South Windsor, Hartford County",IT Jobs,135076.9,135076.9,1,"At Broadridge, we've built a culture where the highest goal is to empower others to accomplish more. If youre passionate about developing your career, while helping others along the way, come join the Broadridge team. We are seeking a skilled Data Engineer / ETL Developer specializing in AI/ML integration to join our dynamic data engineering team. This role demands hands-on expertise in designing and optimizing end-to-end data integration pipelines, with a focus on leveraging AI/ML technologies…",https://www.adzuna.com/land/ad/5300165163?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=4FEE6BF8858B10B3B66C80988A910621A55969E5
ETL Developer - AI/ML Integration (Hybrid),Broadridge Financial Solutions,"Newark, Essex County",IT Jobs,126326.6,126326.6,1,"At Broadridge, we've built a culture where the highest goal is to empower others to accomplish more. If youre passionate about developing your career, while helping others along the way, come join the Broadridge team. We are seeking a skilled Data Engineer / ETL Developer specializing in AI/ML integration to join our dynamic data engineering team. This role demands hands-on expertise in designing and optimizing end-to-end data integration pipelines, with a focus on leveraging AI/ML technologies…",https://www.adzuna.com/land/ad/5300180133?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=CE5D350AE1B80AA768018B5E92E6EE6AD8BB13D6
Applied AI ML Engineer-Vice President,JPMorgan Chase,"Grand Central, Manhattan",IT Jobs,195073.44,195073.44,1,"The Corporate & Investment Bank is a global leader across investment banking, wholesale payments, markets and securities services. The world's most important corporations, governments and institutions entrust us with their business in more than 100 countries. We provide strategic advice, raise capital, manage risk and extend liquidity in markets around the world. As an Applied AI/ML Engineer, you will be responsible for designing, developing, and deploying cutting-edge AI and machine learning s…",https://www.adzuna.com/land/ad/5356755803?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=0E05707FF1E2490A09F384AEC502741C3785ACD8
Senior AI/ML Engineer - Business Technology,J&J Family of Companies,"Titusville, Mercer County",IT Jobs,126857.68,126857.68,1,"At Johnson & Johnson,?we believe health is everything. Our strength in healthcare innovation empowers us to build a?world where complex diseases are prevented, treated, and cured,?where treatments are smarter and less invasive, and?solutions are personal.?Through our expertise in Innovative Medicine and MedTech, we are uniquely positioned to innovate across the full spectrum of healthcare solutions today to deliver the breakthroughs of tomorrow, and profoundly impact health for humanity.?Learn …",https://www.adzuna.com/land/ad/5404175339?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=4F406FA514722BE59F5D0731130CFFB4AFD4D691
CLE Engineer/Database Analyst (AI/ML),General Dynamics Information Technology,"St Columbans, Sarpy County",IT Jobs,142442.47,142442.47,1,"Req ID: RQ204624 Type of Requisition: Regular Clearance Level Must Be Able to Obtain: Top Secret/SCI Public Trust/Other Required: None Job Family: IT Infrastructure and Operations Skills: Database Architecture,Database Management,Data Services Certifications: ITIL 4 Foundation - ITIL - ITIL Experience: 8  years of related experience US Citizenship Required: Yes Job Description: USSTRATCOM is a Combatant Command responsible for strategic deterrence, nuclear operations, and enterprise IT services…",https://www.adzuna.com/land/ad/5340781016?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=F27F98947C714DAD91E5ACE9BBB15F51BB6A2B9D
Applied AI/ML Engineer-Vice President,JPMorgan Chase,"Grand Central, Manhattan",IT Jobs,210067.5,210067.5,1,"If you are looking for a game-changing career, working for one of the world's leading financial institutions, you've come to the right place. As an Applied AIML Engineer, you provide expertise and engineering excellence as an integral part of an agile team to enhance, build, and deliver trusted market-leading technology products in a secure, stable, and scalable way. Leverage your advanced technical capabilities and collaborate with colleagues across the organization to drive best-in-class outc…",https://www.adzuna.com/land/ad/5385449139?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=2B040BBFB1D2E963453D7560701B2232C64D318E
Lead Enterprise AI/ML DevOps Engineer,Humana,"Oklahoma City, Oklahoma County",IT Jobs,120961.32,120961.32,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269801005?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=464E441E8A8E48924A3AC5ACC1FDFF3EA8D6B53D
Lead Enterprise AI/ML DevOps Engineer,Humana,"Frankfort, Franklin County",IT Jobs,123282.86,123282.86,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269788807?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=CAFEB066F29C9E3989BA38ED27E9EBD5F0C1EF67
Lead Enterprise AI/ML DevOps Engineer,Humana,"Uptown, Marion County",IT Jobs,120481.23,120481.23,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269734596?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=A26536AD350343B9FE0604185012CB51118E0903
Lead Enterprise AI/ML DevOps Engineer,Humana,"Saint Paul, Ramsey County",IT Jobs,126991.44,126991.44,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269789986?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=6F9C2545EE0A7532E14778F374A17D02E83D0B16
Lead Enterprise AI/ML DevOps Engineer,Humana,"Ny State Campus, Albany County",IT Jobs,131845.84,131845.84,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269761175?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=850851B827EC8CC3FFEAE2CCB4C19B1EEBBB4341
Lead Enterprise AI/ML DevOps Engineer,Humana,"Carson Mall, Carson City",IT Jobs,124293.03,124293.03,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269800290?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C37768029331EDEA6CCFE7BC9E0A33595B338A00
Lead Enterprise AI/ML DevOps Engineer,Humana,"Bismarck, Burleigh County",IT Jobs,122480.0,122480.0,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269858578?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=4AC98539ADD0B968DAF5352880D5AA1AC5779409
Lead Enterprise AI/ML DevOps Engineer,Humana,"Lansing, Ingham County",IT Jobs,123804.56,123804.56,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269790085?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=5CB1D97529F675B01C5E774E4FF5D56B92A83446
Lead Enterprise AI/ML DevOps Engineer,Humana,"Chisolm, Montgomery County",IT Jobs,113201.51,113201.51,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269782115?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=091C822012B51F361EE68B9FBB65228D99B8B082
Lead Enterprise AI/ML DevOps Engineer,Humana,"Montpelier, Washington County",IT Jobs,122662.7,122662.7,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269895021?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=2E3F45089C5BAC73071EDF81CDF2AE2EAF9397EF
Lead Enterprise AI/ML DevOps Engineer,Humana,"Glendale, Denver",IT Jobs,126316.36,126316.36,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269784939?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=85C7293FCB83111B751787D635EE46CE2CD0633A
Lead Enterprise AI/ML DevOps Engineer,Humana,"Wyoming, Kent County",IT Jobs,128876.17,128876.17,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269858663?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=ADA6D71F00C0BED4244C23023C5459A7B7733C59
Lead Enterprise AI/ML DevOps Engineer,Humana,"Atlanta, Fulton County",IT Jobs,127886.66,127886.66,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269790027?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=E7CBADCDEB0B1CFC8FF0BA598C5D41D13120934A
Lead Enterprise AI/ML DevOps Engineer,Humana,"Five Points, Wake County",IT Jobs,124199.19,124199.19,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269756895?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C1992FC1864A2A20C58EBBD7F4DC80074EDF1AEF
Lead Enterprise AI/ML DevOps Engineer,Humana,"Des Moines, Polk County",IT Jobs,123763.01,123763.01,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5271493863?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=C05EB58F78D4749ED6CC69580927FB57E6FFFD61
Lead Enterprise AI/ML DevOps Engineer,Humana,"Salem, Marion County",IT Jobs,127279.03,127279.03,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269800536?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=050F94CA5B78BFE5435841B9C7F12712006FE6B9
Lead Enterprise AI/ML DevOps Engineer,Humana,"Tumwater, Thurston County",IT Jobs,122245.33,122245.33,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269819768?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=600BCEED5C04FAF91DF32D24BECBF2E5E6AD6C0D
Lead Enterprise AI/ML DevOps Engineer,Humana,"Boston, Suffolk County",IT Jobs,137181.42,137181.42,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269791340?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=1F365123E9A003EDF3D64F95E3039D61CB881043
Lead Enterprise AI/ML DevOps Engineer,Humana,"Pierre, Hughes County",IT Jobs,120420.7,120420.7,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269860506?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=AB89C310C0732B5D213EDF323C55FCE8252F9F1F
Lead Enterprise AI/ML DevOps Engineer,Humana,"Talcott Village, Hartford County",IT Jobs,121219.99,121219.99,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269781611?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=F54CD34B810F75D12D629757082934C74CAAA686
Lead Enterprise AI/ML DevOps Engineer,Humana,"Boise, Ada County",IT Jobs,120986.01,120986.01,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269858518?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=498B2E330CEF412B14D7B8DD3A3300917C3F8A1B
Lead Enterprise AI/ML DevOps Engineer,Humana,"Phoenix, Maricopa County",IT Jobs,120110.34,120110.34,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269783913?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=DC63F2C97A8ADC0FAFA727524EE388CFEB7A0628
Lead Enterprise AI/ML DevOps Engineer,Humana,"Helena, Lewis and Clark County",IT Jobs,125997.53,125997.53,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269784687?se=BKKZgz2Z8BGtF-Yn1mIJCg&utm_medium=api&utm_source=a6e23083&v=9EA2C85C5E111FB7B701D84285F5355EB3041D9C
Lead Enterprise AI/ML DevOps Engineer,Humana,"Nashville, Davidson County",IT Jobs,121532.53,121532.53,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269803967?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=D3DBA861A2C62A56495AFA25DFBDBC844BFF6A98
Lead Enterprise AI/ML DevOps Engineer,Humana,"Annapolis, Anne Arundel County",IT Jobs,130348.82,130348.82,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5271426989?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=4B3D8AD9C2750799F09C2C264BF7C8D99A4196E8
Lead Enterprise AI/ML DevOps Engineer,Humana,"Providence, Providence County",IT Jobs,125393.38,125393.38,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269860605?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=D7E1F972A8A56409E7B49AD4A2754093A3231A30
Lead Enterprise AI/ML DevOps Engineer,Humana,"Bonnie, Utah County",IT Jobs,118903.96,118903.96,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269802079?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=01505755EF2A5DD15D099A5A1AB79CAED50B40BC
Lead Enterprise AI/ML DevOps Engineer,Humana,"La Cienga, Santa Fe County",IT Jobs,133490.1,133490.1,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5271428577?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=0F910CC349523117B13F8387493AF05B7C58FBF6
Lead Enterprise AI/ML DevOps Engineer,Humana,"State House, Lancaster County",IT Jobs,136947.7,136947.7,1,"Become a part of our caring community and help us put health first As a Lead AI/ML DevOps Engineer at Humana, you will be responsible for leading the development, deployment, and monitoring of AI/ML models and systems. You will work closely with data scientists, software engineers, and other stakeholders to ensure the successful implementation of AI/ML solutions. Additionally, you will focus on streamlining the deployment process, ensuring the scalability and reliability of AI/ML models, and mo…",https://www.adzuna.com/land/ad/5269799820?se=JDQihT2Z8BGPS-rNfttiFw&utm_medium=api&utm_source=a6e23083&v=CCA45C43D0626848B4B67B8B1520D26AA4412A0F
