title,company,location,category,salary_min,salary_max,salary_predicted,description,redirect_url
IT Administrator,IDEX,"West Jordan, Salt Lake County",IT Jobs,82057.93,82057.93,1,"If you're looking for a special place to build or grow your career, you've found it. Whether you're an experienced professional, a recent college graduate or somewhere in between, IDEX is a place where you can apply your existing skills and learn new ones in an environment where you can make an impact. With interesting opportunities in engineering, marketing, sales, supply chain, operations, HR, finance, and more across more than 40 diverse businesses (https://www.idexcorp.com/our-businesses/bu…",https://www.adzuna.com/land/ad/5329039332?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=70219E443020F644C0FFA7B41961A3B0E0187679
IT Auditor,Robert Half,"Saint Bernard, Hamilton County",IT Jobs,71673.56,71673.56,1,"Description We are looking for an experienced IT Auditor to join our team in Cincinnati, Ohio. In this role, you will conduct risk-based audits and integrated reviews of systems, applications, and cybersecurity controls to ensure compliance and identify areas for improvement. You will also collaborate with external and regulatory auditors while maintaining strong relationships with internal business units. Responsibilities: - Conduct risk-based audit procedures across various scheduled projects…",https://www.adzuna.com/land/ad/5332849265?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=B0710578F3AA6928F719DC5DB70F16DCAC56836A
IT Technician,SAIC,"Village of Los Ranchos, Bernalillo County",IT Jobs,114375.65,114375.65,1,"Description We are currently seeking a motivated, career and customer service oriented Mid-level Tier II Help Desk Technician to begin an exciting and challenging career with SAIC. In this role you are responsible for installing, configuring, and maintaining operating system workstations and servers, including web servers, in support of business processing requirements. You will perform software installations and upgrades to operating systems and layered software packages. You will schedule ins…",https://www.adzuna.com/land/ad/5162182281?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=C1E5D29B0D850387FB50F7FD9D542AABD819BC10
IT Intern,Dentsply Sirona,"Charlotte, Mecklenburg County",IT Jobs,43181.53,43181.53,1,"Dentsply Sirona is the world's largest manufacturer of professional dental products and technologies, with a 130-year history of innovation and service to the dental industry and patients worldwide. Dentsply Sirona develops, manufactures, and markets a comprehensive solutions offering including dental and oral health products as well as other consumable medical devices under a strong portfolio of world class brands. Dentsply Sirona's products provide innovative, high-quality and effective solut…",https://www.adzuna.com/land/ad/5397978536?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=772C2C40D6D1247AD90BE7E0D321F870F852036A
IT Director,Robert Half,"San Juan Capistrano, Orange County",IT Jobs,202535.77,202535.77,1,"Description We are looking for an experienced IT Director to oversee financial systems and drive technology strategies that align with organizational goals. Based in San Juan Capistrano, California, this role is pivotal in managing critical systems, leading teams, and ensuring seamless integration across platforms. The ideal candidate will possess strong leadership skills and a deep understanding of financial processes and technology. Responsibilities: - Develop and implement a strategic roadma…",https://www.adzuna.com/land/ad/5408595229?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=655EA0BF01128D51681EB08B9AABF5B270B068EA
IT Manager,Amentum,"Olympic View, Kitsap County",IT Jobs,133515.19,133515.19,1,"Summary/General Description Of Job: Amentum is seeking an IT Manager for a contract located in the Washington State, Kitsap County area. Must have excellent communication, time management, and detail-oriented skills, which you'll put to use overseeing and managing the end-to-end delivery of IT service and projects for operations, ensuring its alignment with ITIL approaches. Essential Duties & Job Functions: - Administer and support primary and secondary software resources. - Maintain a highly e…",https://www.adzuna.com/land/ad/5402244499?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=F18028639680824DBEEE1F09349665BB905215FF
IT Support,TEKsystems,"Pine Brook, Morris County",IT Jobs,107593.53,107593.53,1,"Description Client is looking for an IT Support Specialist to join them either full time or in a contract to hire capacity to help with all IT support related issues. Must be onsite in Pine Brook 5 days a week. -Bachelor's degree in Information Technology, Computer Science, or a related field (or equivalent experience). -1-3 years of experience with IT support. -Solid understanding of Microsoft 365, Teams, Outlook, and related tools. -Excellent communication and interpersonal skills. Additional…",https://www.adzuna.com/land/ad/5405808709?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=7D7D34A2ED02D2685E80A0552C23BECA7DCF8A11
IT Technician,SAIC,"Washington, D.C., US",IT Jobs,122801.75,122801.75,1,"Description We are currently seeking a motivated, career and customer service oriented Mid-level Tier II Help Desk Technician to begin an exciting and challenging career with SAIC. In this role you are responsible for installing, configuring, and maintaining operating system workstations and servers, including web servers, in support of business processing requirements. You will perform software installations and upgrades to operating systems and layered software packages. You will schedule ins…",https://www.adzuna.com/land/ad/5190727052?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=506DB4D7E15BB50A31B35029E982C74FFE2D26D7
IT Intern,ITW,"Troy, Oakland County",IT Jobs,37108.9,37108.9,1,"Job Description: ITW (NYSE: ITW) is a Fortune 200 global multi-industrial manufacturing leader with revenues totaling $14.1 billion in 2019. The company's seven industry-leading segments leverage the unique ITW Business Model to drive solid growth with best-in-class margins and returns in markets where highly innovative, customer-focused solutions are required. ITW's approximately 45,000 dedicated colleagues around the world thrive in the company's decentralized and entrepreneurial culture. ITW…",https://www.adzuna.com/land/ad/5352941179?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=EFE0477E634B5F92CEA3BDED8D3632B2AF9B97CA
IT Specialist,Robert Half,"Camas, Clark County",IT Jobs,70171.47,70171.47,1,"Description Robert Half is searching for an IT Engineer who can support a manufacturing company based in Camas, WA. This IT Engineer will be responsible for handling device management, network and system support. This position is 100% Onsite and located in Camas, WA. Apply today! Job Details Duration: 6 months to hire Location: 100% Onsite Camas, WA Schedule: Monday - Friday 8-5PM PST Key Responsibilities  Design, implement, and troubleshoot network infrastructure including routing, switching, …",https://www.adzuna.com/land/ad/5396800669?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=F91CAEA95472270DBC59CCF5048B9C2F3495F9B8
IT Engineer,Breakthru Beverage Group,"Kansas City, Jackson County",IT Jobs,73289.62,73289.62,1,"Time Type: Full time Remote Type: Job Family Group: Information Technology Job Description Summary: The IT Engineer supports end users for computer, application, system, device, access, and hardware issues at the most technical and complex level. Additionally, this position is responsible for infrastructure planning, design, installation, configuration, upgrades, and migrations as well as any day-to-day infrastructure issues. This position follows a hybrid work schedule, with two days in the of…",https://www.adzuna.com/land/ad/5402217382?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=02B06978AE8625DC7772A0FC8A3CB6AFCCE4B661
IT Technician,TEKsystems,"Silo, Bryan County",IT Jobs,93927.57,93927.57,1,"Description o Desktop support in a Windows environment. o Hardware support for desktops/laptops. o Hands-on experience with Windows, Active Directory, and Microsoft Office 365. o Workstation OS imaging and deployment using Microsoft Intune and Autopilot. o Troubleshooting, maintenance, and installation of computers, user profiles and data movement. o Diagnosing and resolving local and WAN network issues (DNS, DHCP, VPN). - Strong customer service skills with a focus on user experience. - Basic …",https://www.adzuna.com/land/ad/5413010916?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=3069AB053B1D0F04DF6F19C552626C44C65E5B5C
IT TPM,Ford Motor Company,"Dearborn, Wayne County",IT Jobs,49857.02,49857.02,1,"We are the movers of the world and the makers of the future. We get up every day, roll up our sleeves and build a better world  together. At Ford, we're all a part of something bigger than ourselves. Are you ready to change the way the world moves? The Ford Motor Credit Company team helps put people behind the wheels of great Ford and Lincoln vehicles. By partnering with dealerships, we provide financing, personalized service and professional expertise to thousands of dealers and millions of cu…",https://www.adzuna.com/land/ad/5407779709?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=8C30A4E583E27263D182AB8E08DA1354B45097E6
It Manager,TEKsystems,"Roebuck, Spartanburg County",IT Jobs,199865.61,199865.61,1,Our client is looking to add an IT manager to their team. This is a hands on role. It is a smaller shop supporting about 80 users. Top Skills: ? 1. Experience with understanding an ERP - Infor visual is the one that is in their environment. (Understanding how it mingles with certain departments and how it can effect the business). 2. They are a vmware shop. They have been on vmware for a number years. virtualization understanding is important 3. Experience with windows server and windows deskto…,https://www.adzuna.com/land/ad/5407188075?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=B147766FF251A6BF5521460592300D71458CD1D3
IT Architect,Insight Global,"Glendale, Denver",IT Jobs,119973.98,119973.98,1,Job Description An employer is looking for an IT Architect for one of our top utility clients in the Nation. The IT Architect  is responsible for the technical alignment and quality of 4 to 5 projects in the Commercial Operations Group. The role designs solutions that are compliant with architectural standards and processes. The architect leads technical implementation of solutions and delivery. This role is well suited for a technical professional who wants advance in an architectural career -…,https://www.adzuna.com/land/ad/5405797302?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=C4E997A47DD74C88B089B20DA26A653763F8C8F5
"Director, IT",MongoDB,"Grand Central, Manhattan",IT Jobs,238148.23,238148.23,1,"MongoDB's mission is to empower innovators to create, transform, and disrupt industries by unleashing the power of software and data. We enable organizations of all sizes to easily build, scale, and run modern applications by helping them modernize legacy workloads, embrace innovation, and unleash AI. Our industry-leading developer data platform, MongoDB Atlas, is the only globally distributed, multi-cloud database and is available in more than 115 regions across AWS, Google Cloud, and Microsof…",https://www.adzuna.com/land/ad/5332886567?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=F999E42E718C797AA0DB8CEF96E4C8126E690FD3
IT Technician,CompuCom,"Wilmington, New Castle County",IT Jobs,47531.5,47531.5,1,"At CompucomStaffing (https://www1.jobdiva.com/portal/?a=xpjdnwd96pfzndejt5orrp7btv1uj90471yr05agwnk9h3kdkxgy44xuptw0m44x&compid=0/) , you're more than just a number. Our employee relationship managers support you throughout your engagement, providing career guidance and reemployment assistance. Our client is currently seeking a qualified IT Technician to join their team onsite in Wilmington, DE and provide PC support and imaging. This is a Contract opportunity that can go 3 to 9 months dependin…",https://www.adzuna.com/land/ad/5413075597?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=AABD3D6ABE926BB1455DA904A608A3AEFA84A108
It Coordinator,TEKsystems,"Rochester, Monroe County",Admin Jobs,58485.6,58485.6,1,"Description Our customer is looking for an Administrative Coordinator has many key responsibilities and plays a pivotal role in this team's Technology Services. With minimum direction and considerable latitude for independent judgment, perform non-routine and routine duties, requiring system (SaaS) administration, highly advanced administrative & financial skills and proficiency, and resource coordination. Important qualities include analytical, communication, organizational, and leadership ski…",https://www.adzuna.com/land/ad/5407416732?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=BEA8F5E1B17BFB0CE95BEA71793CE7D605397F6A
IT Technician,Hensel Phelps,"Garden, Weld County",IT Jobs,69679.93,69679.93,1,"Description Compensation Range (Colorado only): $24.00 - $26.00 Hourly Any Employment Offers are Contingent Upon Successful Completion of the Following:  Verification of Work Authorization and Employment Eligibility  Substance Abuse Screening  Physical Exam (if applicable)  Background Checks for Badging/Security Clearances (if applicable) About Hensel Phelps: Founded in 1937, Hensel Phelps specializes in building development, construction and facility services in markets ranging from aviation t…",https://www.adzuna.com/land/ad/5396743320?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=3FBBA31F17BF23FF3B573DF543464D8E276F97A9
IT Specialist,Eaton Corporation,"Beachwood, Cuyahoga County",IT Jobs,108952.17,108952.17,1,"Eaton's Corporate Sector division is currently seeking a IT Specialist. The expected annual salary range for this role is $108749.97 - $159499.96 a year. Please note the salary information shown above is a general guideline only. Salaries are based upon candidate skills, experience, and qualifications, as well as market and business considerations. What you'll do: Job Summary The IAM Specialist plays a critical role in shaping and securing Eaton's identity and access management landscape. This …",https://www.adzuna.com/land/ad/5397988669?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=81691A11F47596F5ED336C38B38D7BBD2BBD4207
IT Specialist,Eaton Corporation,"Menomonee Falls, Waukesha County",IT Jobs,110521.21,110521.21,1,"Eaton's Corporate Sector division is currently seeking a IT Specialist. The expected annual salary range for this role is $108749.97 - $159499.96 a year. Please note the salary information shown above is a general guideline only. Salaries are based upon candidate skills, experience, and qualifications, as well as market and business considerations. What you'll do: Job Summary The IAM Specialist plays a critical role in shaping and securing Eaton's identity and access management landscape. This …",https://www.adzuna.com/land/ad/5398344849?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=CC9EEA1C2C3705C431C48F7F4133E50036B59F85
IT Specialist,Eaton Corporation,"Five Points, Wake County",IT Jobs,107682.53,107682.53,1,"Eaton's Corporate Sector division is currently seeking a IT Specialist. The expected annual salary range for this role is $108749.97 - $159499.96 a year. Please note the salary information shown above is a general guideline only. Salaries are based upon candidate skills, experience, and qualifications, as well as market and business considerations. What you'll do: Job Summary The IAM Specialist plays a critical role in shaping and securing Eaton's identity and access management landscape. This …",https://www.adzuna.com/land/ad/5397981915?se=CnDZkj2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=F530C017620E064D587AE057D247096A1E70E0E1
IT Auditor,ManpowerGroup,"Cleveland Heights, Cuyahoga County",HR & Recruitment Jobs,64678.16,64678.16,1,"Our client, [Industry Descriptor] is seeking a [Job Title] to join their team. As a [Job Title], you will be part of the [Department Name] supporting [Team Name(s)]. The ideal candidate will have [Soft Skill 1], [Soft Skill 2] and [Soft Skill 3] which will align successfully in the organization. Job Title: Location: Pay Range: What's the Job? Max of 5  [Job Responsibility 1]  [Job Responsibility 2]  [Job Responsibility 3]  [Job Responsibility 4]  [Job Responsibility 5] What's Needed? Max of 5  …",https://www.adzuna.com/land/ad/4825885964?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=60091F5A14447292CC971AE7FB8D625B46AF419B
IT - Administrator,"Utilities Service, LLC","Providence, Providence County",IT Jobs,83642.63,83642.63,1,"Description IT - Administrator (PeopleSoft DBA) This position implements and maintains complex PeopleSoft databases, including installations, upgrades, and maintenance of PeopleSoft software and providing internal technical support with the ability to work unsupervised in a 24x7 environment. This position also requires considerable technical experience and knowledge of PeopleSoft (9.x) tables and data structures, and is responsible for managing and planning the overall maintenance and upgrade s…",https://www.adzuna.com/land/ad/5292640568?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=A5E840B0FDE2AF0CE17FBD0D09DCDAA6519BE3AF
IT Director,Robert Half,"Pico Heights, Los Angeles County",IT Jobs,101405.94,101405.94,1,"Description Qualifications: - 5 years of hands-on IT management or support experience, preferably in a legal or professional services environment - Strong proficiency with MacOS, Outlook, and Microsoft 365 - Experience with Filevine or similar legal case management/intake software - Knowledge of conference room AV technologies (Zoom Rooms, webcams, display systems, audio solutions) - Experience deploying or managing automation tools and AI platforms - Solid understanding of database management …",https://www.adzuna.com/land/ad/5313381674?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=8A544FDC4BBA750934A2379F1DDF59E7740913A0
"Manager, IT",Paramount,"Minneapolis, Hennepin County",IT Jobs,107739.75,107739.75,1,"\WeAreParamount on a mission to unleash the power of content you in? Weve got the brands, weve got the stars, weve got thepowerto achieve our mission to entertain the planet now all were missing is YOU! Becoming a part of Paramount means joining a team of passionate people who not only recognize the power of content but also enjoy a touch of fun and uniqueness. Together, we co-create moments that matter both for our audiences and our employees and aim to leave a positive mark on culture. JOB DE…",https://www.adzuna.com/land/ad/5371000667?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=AC0C5A9775C867E5F3086B3EE51C20EB6BF9D90A
Director IT,Honeywell,"Atlanta, Fulton County",IT Jobs,227170.92,227170.92,1,"_Director IT for Honeywell International, Inc. in Atlanta, GA_ Responsibilities:  Manage and optimize the financial operations of our cloud infrastructure.  Responsible for overseeing the cost management, budgeting, and forecasting of our cloud services.  Drive efficiency and cost savings while ensuring the scalability and reliability of our cloud environment.  Provide the full transparency and chargeback model for each SBG CIO / CTO.  Develop and implement strategies for cost management, budge…",https://www.adzuna.com/land/ad/5391512412?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=B5159D1143DEF52623C137E6377E709463424476
IT SUPERVISOR,"Compass Group, North America","Detroit, Wayne County",Hospitality & Catering Jobs,58746.77,58746.77,1,Levy Sector Position Title: IT SUPERVISOR - FORD FIELD We Make Applying Easy Want to apply to this job via text messaging? Text JOB to 75000 and search requisition ID number 1421396 . The advertised program is an AI recruiting assistant that helps you apply to jobs with Compass Group. Message frequency varies. Message and data rates may apply. Text STOP to opt out or HELP for help. Terms and conditions: http://olivia.paradox.ai/moSkg Diversity of thought and inclusion for all is what drives our…,https://www.adzuna.com/land/ad/5369607299?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=29B4A5E5367D257509760AA5E999E4DF4C394C30
IT Buyer,US Tech Solutions,"Grand Central, Manhattan",IT Jobs,39458.62,39458.62,1,"Job Description:  BA/BS in Supply ChainManagement, Procurement and Contract Management, or related fieldor equivalent combination of experience and education.  Preferred 3 years satisfactory full-time sourcing and contract management experience; Supply chain management, RFP market strategies, informal and formal solicitations, contractwriting, negotiations, and contractadministration.  Knowledge of procure-to-pay process and procurement-related policies, procedures, processes and risks, and abi…",https://www.adzuna.com/land/ad/4687975820?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=D9DB47A7042BDC6339FFB608332B2B887AB098C1
IT Manager,Robert Half,"Grand Chute, Outagamie County",IT Jobs,107622.78,107622.78,1,"Description We are seeking a collaborative and hands-on Infrastructure Manager to lead our IT infrastructure team through a time of transition and growth. This role is ideal for someone who leads by example, communicates openly across all levels of the organization, and thrives in a dynamic environment. With a team-first mindset, you'll be instrumental in guiding our infrastructure strategy, supporting our cloud migration, and ensuring operational excellence. Key Responsibilities: ???????? Team…",https://www.adzuna.com/land/ad/5366012004?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=AC32B75D8FA747DE1234D1E070897E5D2D7ABA9E
IT Intern,Danaher Corporation,"Fargo, Cass County",IT Jobs,38624.34,38624.34,1,"At Aldevron, we shape the future of medicine by advancing science in meaningful ways. Our team of dedicated, forward-thinking associates share this goal by combining best-in-class products and service with the ideal operating environment to lay the groundwork for vital new discoveries worldwide. We believe people are our most valuable asset . Whether this is your first step on a rewarding career path or are a seasoned professional ready to take your career to the next level, we hire the best fr…",https://www.adzuna.com/land/ad/5398407765?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=59221DE7E84683CCA83CEE22C294DAB4B54E2201
"Manager, IT",University of Rochester,"Rochester, Monroe County",IT Jobs,112051.48,112051.48,1,"As a community, the University of Rochester is defined by a deep commitment to Meliora - Ever Better. Embedded in that ideal are the values we share: equity, leadership, integrity, openness, respect, and accountability. Together, we will set the highest standards for how we treat each other to ensure our community is welcoming to all and is a place where all can thrive. Job Location (Full Address): 211 Bailey Rd, Rochester, New York, United States of America, 14586 Opening: Worker Subtype: Regu…",https://www.adzuna.com/land/ad/5412922365?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=612E7609A18544CFC937BE57F524A72CF8766A93
IT Admin,"Compass Group, North America","Noble, Cleveland County",Hospitality & Catering Jobs,41727.19,41727.19,1,Levy Sector Position Title: IT Admin We Make Applying Easy Want to apply to this job via text messaging? Text JOB to 75000 and search requisition ID number 1458984 . The advertised program is an AI recruiting assistant that helps you apply to jobs with Compass Group. Message frequency varies. Message and data rates may apply. Text STOP to opt out or HELP for help. Terms and conditions: http://olivia.paradox.ai/moSkg Diversity of thought and inclusion for all is what drives our success - we invi…,https://www.adzuna.com/land/ad/5382067020?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=9D473367A4B54C3B125AD4D0DD008F26011778B2
IT Technician,Paramount,"Glendale, Denver",Creative & Design Jobs,52168.2,52168.2,1,"\WeAreParamount on a mission to unleash the power of content you in? Weve got the brands, weve got the stars, and weve got thepowerto achieve our mission to entertain the planet now all were missing isYOU!Becoming a part of Paramount means joining a team that values authenticity and embraces inclusion for all. We are searching for individuals who not only recognize the power of content but also enjoy a touch of fun and uniqueness. Together, we co-create moments that matter both for our audience…",https://www.adzuna.com/land/ad/5278201745?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=7084D9FE3D7D28E0C0C3DC1BDD3AB35D203D720E
IT Manager,Robert Half,"Eldorado Springs, Boulder County",IT Jobs,74453.91,74453.91,1,"Description Active Directory, Backup Technologies, Cisco Technologies, Computer Hardware, Configuration Management, Vendor Management, MS Office 365, Cyber Security Requirements Active Directory, Backup Technologies, Cisco Technologies, Computer Hardware, Configuration Management, Vendor Management, MS Office 365, Cyber Security Technology Doesn't Change the World, People Do.® Robert Half is the world's first and largest specialized talent solutions firm that connects highly qualified job seeke…",https://www.adzuna.com/land/ad/5372682852?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=21EDA2E3859C7E4FF3C266A7BA5559102BB49A4E
IT Analysis,"Adecco US, Inc.","Urbanización Torrimar, Guaynabo",Manufacturing Jobs,45204.9,45204.9,1,"Job Summary - This position is responsible for various operations and may require traveling and working in plant5 or plant 6 Hot Stamping, Cut Off, Press Stamping, Sonic Clean, Assemble Sub Components And Packaging General Functions - * May be required to do some or all of the following tasks * Inventory control * Assemble Sub components * Assemble Transfix Clamps * Press Operations * Cleaning * Packaging This is not an exhaustive list of duties or functions and may not necessarily comprise all…",https://www.adzuna.com/land/ad/5356030324?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=47DB8763A67E0A3528AA93D03814C449E6249FC7
IT Support,Health Advocates Network,"Benson, Douglas County",Healthcare & Nursing Jobs,46941.38,46941.38,1,"Benefits We Offer:  Comprehensive health, prescription, dental, vision, life, and disability plans  Competitive pay rates  Referral opportunities ? Refer a friend & Cash in!  Travel reimbursement and per diem allowances  Employee discounts  Educational opportunities Health Advocates Network was founded based on a shared aspiration to improve the way healthcare staffing is done. We are a company founded by healthcare professionals and built for healthcare professionals. As your true advocates, w…",https://www.adzuna.com/land/ad/5354592211?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=C49A0779AB8D1DB6E05166345E4E948A81A240EE
IT Business Analyst (Oracle),START,"Romeo, Macomb County",IT Jobs,107388.72,107388.72,1,"Job Description Job Description Duties / Responsibilities of this position: Identify opportunities to use information systems and technologies to improve the company's business. Understand and support the business applications on our computer systems. These applications currently include: Oracle, Label printing (Loftware), EDI Processing and concepts, and other custom applications. Develop ad-hoc queries and/or programming using the SQL query language. Understand and support the PC applications…",https://www.adzuna.com/land/ad/5398712842?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=AD61245AC6EAA99167C0FA2B1540A0196FE53B03
IT Infrastructure Tech,TSG - The Sheridan Group,"West Woodstock, Windsor County",IT Jobs,96186.18,96186.18,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5407262136?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=1BF511B13BFCF21385B55E3279FF491D02424493
IT Infrastructure Tech,TSG - The Sheridan Group,"Wilder, Windsor County",IT Jobs,76888.13,76888.13,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5345034101?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=0828720229C6FA5A5D757A20FFE2B4A90607F386
IT Infrastructure Tech,TSG - The Sheridan Group,"Plainfield, Sullivan County",IT Jobs,75258.45,75258.45,1,"IT Infrastructure Tech I Sheridan. Be part of something greater. Your career awaits…join us! As one of the leading print and publishing service providers in the nation, Sheridan prints everything from popular magazines and catalogs, to prestigious medical and scientific journals, and so much more. A career at Sheridan is so much more than just a job. We work hard, we have fun, and we are proud of what we do. Job Summary: The IT Infrastructure Tech 1 will provide technical support for Sheridan N…",https://www.adzuna.com/land/ad/5345046532?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=F5A50D329AE9C1F851162A50482AB4A22E8ED088
Sr Analyst SAP IT Internal Controls,Medline Industries - Transportation & Operations,"Lincolnshire Woods, Lake County",IT Jobs,100963.98,100963.98,1,"Job Summary Medline is seeking a highly motivated and experienced Senior SAP IT Internal Controls Analyst to grow Medline’s IT Internal Controls program. This person will play a key role in ensuring our IT systems and processes comply with regulations and industry best practices, with a focus on Medline’s SAP systems and access management. A successful candidate will have experience designing, documenting, testing, and remediating SAP and access management controls for large public companies.Jo…",https://www.adzuna.com/land/ad/5405241484?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=C092AC686C4528C9DA5FD524A7A9C813B9AAF711
Sr Analyst Business Systems IT (WMS),Medline Industries - Transportation & Operations,"Hawthorn Woods, Lake County",IT Jobs,160125.95,160125.95,1,"Job Summary Fantastic opportunity to join an industry leader and make a difference on a key team! Medline has experienced double-digit growth for 53 of the past 54 years, and we keep growing. If you have a background with Warehouse Automation Systems, you'll want to check this out!Job Description Medline is looking for a driven Sr. Business Systems Analyst with high learning agility and experience implementing warehouse automation such as Goods to Person, Pick/Put to Light, and Sortation. Ideal…",https://www.adzuna.com/land/ad/5407299434?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=143E51A08BC6713A778B26698EA1B9D925E9ADB0
"Manager, IT Controls and Processes",Oglethorpe Power,"Tucker, DeKalb County",IT Jobs,120279.87,120279.87,1,"Provides leadership and strategic direction for the Shared Services IT's IT Controls and Processes function, supporting GSOC, GTC, and OPC, ensuring customer satisfaction with the services provided. The manager collaborates with IT leadership and business stakeholders to identify, prioritize, develop, maintain, and ensure adherence to IT internal controls, including those support Sarbanes Oxley and NERC Critical Infrastructure Protection compliance requirements. The manager also collaborates wi…",https://www.adzuna.com/land/ad/5404773096?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=A1CFD4D8752382F517CDE549760DEAA8BA6C6B82
IT Help Desk Professional,Creative Financial Staffing,"Columbus, Franklin County",IT Jobs,39068.68,39068.68,1,"Job Title: IT Help Desk Professional Overview: Our client is seeking a proactive and service-oriented IT Help Desk Professional to join their growing team. As an IT Help Desk Professional , you will be the first point of contact for all internal IT support needs, playing a critical role in resolving technical issues and maintaining daily IT operations. Salary:$24.00-$27.00 Key Responsibilities: Serve as the first-level IT Help Desk Professional to troubleshoot and resolve user issues related to…",https://www.adzuna.com/land/ad/5410181849?se=ZttvlD2Z8BGhTLTjTRWxFQ&utm_medium=api&utm_source=a6e23083&v=597059CCD1D7080920164F3C01AE6B701CFEBDE1
